MOLTID,TITLE,MOLTNBR,PANELNBR,CELLNBR,pname,cellname,VALUE,STD DEV
MT16034,X-4429,371947,11,3,Prostate,DU-145,0.221,0
MT16035,X-4432,371948,11,3,Prostate,DU-145,0.294,0
MT16036,X-4503,371949,11,3,Prostate,DU-145,0.233,0
MT16037,X-4510,371950,11,3,Prostate,DU-145,0.261,0
MT16038,X-4514,371951,11,3,Prostate,DU-145,0.261,0
MT16039,X-4516,371952,11,3,Prostate,DU-145,1.558,0.602
MT16040,X-4517,371953,11,3,Prostate,DU-145,0.627,0.413
MT16041,X-4522,371954,11,3,Prostate,DU-145,0.323,0.198
MT16042,X-4523,371955,11,3,Prostate,DU-145,0.526,0.106
MT16043,X-4567,371956,11,3,Prostate,DU-145,0.465,0
MT16044,X-4593,371957,11,3,Prostate,DU-145,1.032,0.11
MT16045,X-4611,371958,11,3,Prostate,DU-145,0.395,0.273
MT16046,X-4616 - retired duplicate of 5946,371959,11,3,Prostate,DU-145,0.418,0
MT16047,X-4617,371960,11,3,Prostate,DU-145,0.647,0.394
MT16048,X-4660,371961,11,3,Prostate,DU-145,0.429,0
MT16049,X-4667,371962,11,3,Prostate,DU-145,0.702,0.085
MT16050,X-4706,371963,11,3,Prostate,DU-145,0.294,0
MT16051,X-4727,371964,11,3,Prostate,DU-145,0.336,0
MT16052,X-4811,371965,11,3,Prostate,DU-145,0.5,0
MT16053,X-4906,371966,11,3,Prostate,DU-145,0.38,0
MT16054,X-5111,371967,11,3,Prostate,DU-145,0.359,0.555
MT16055,X-5147,371968,11,3,Prostate,DU-145,1.295,0.283
MT16056,X-5187,371969,11,3,Prostate,DU-145,0.411,0.097
MT16057,xanthine,371970,11,3,Prostate,DU-145,0.129,0
MT16058,xanthosine,371971,11,3,Prostate,DU-145,0.706,0.108
MT16059,xylitol,371972,11,3,Prostate,DU-145,1.211,0.458
MT15708,(2-Aminoethyl)phosphonate,371621,12,2,CNS,SNB-19,0.214,0
MT15709,(p-Hydroxyphenyl)lactic acid,371622,12,2,CNS,SNB-19,0.727,0.085
MT15710,"2,3-diphospho-D-glyceric acid",371623,12,2,CNS,SNB-19,1.669,0.314
MT15711,2'-deoxyadenosine 5'-diphosphate,371624,12,2,CNS,SNB-19,0.324,0
MT15712,2'-deoxyuridine 5'-triphosphate,371625,12,2,CNS,SNB-19,0.222,0
MT15713,2'-deoxyuridine,371626,12,2,CNS,SNB-19,0.176,0.124
MT15714,3-hydroxy-3-methylglutarate,371627,12,2,CNS,SNB-19,0.888,0.195
MT15715,3-methyl-L-histidine,371628,12,2,CNS,SNB-19,0.041,0
MT15716,3-phospho-d-glycerate,371629,12,2,CNS,SNB-19,0.536,0.176
MT15717,3-phospho-l-serine,371630,12,2,CNS,SNB-19,0.049,0
MT15718,4-Guanidinobutanoic acid,371631,12,2,CNS,SNB-19,0.134,0
MT15719,"5,6-dihydrouracil",371632,12,2,CNS,SNB-19,0.219,0
MT15720,"5,6-Dimethylbenzimidazole",371633,12,2,CNS,SNB-19,0.385,0.165
MT15721,5-oxoproline,371634,12,2,CNS,SNB-19,0.314,0.01
MT15722,5'-s-methyl-5'-thioadenosine,371635,12,2,CNS,SNB-19,0.086,0
MT15723,6-phosphogluconic acid,371636,12,2,CNS,SNB-19,0.777,0.169
MT15724,acetylphosphate,371637,12,2,CNS,SNB-19,1.23,0.077
MT15725,adenine,371638,12,2,CNS,SNB-19,0.071,0
MT15726,adenosine,371639,12,2,CNS,SNB-19,0.713,0.13
MT15727,alanine,371640,12,2,CNS,SNB-19,0.985,0.178
MT15728,allantoin,371641,12,2,CNS,SNB-19,1.053,0.287
MT15729,alpha-D-ribose 5-phosphate,371642,12,2,CNS,SNB-19,0.391,0.076
MT15730,alpha-keto-glutarate,371643,12,2,CNS,SNB-19,0.324,0
MT15731,alpha-tocopherol,371644,12,2,CNS,SNB-19,1.32,1.112
MT15732,anthranilic acid,371645,12,2,CNS,SNB-19,0.775,0.218
MT15733,arabinose,371646,12,2,CNS,SNB-19,0.122,0
MT15734,arginine,371647,12,2,CNS,SNB-19,0.987,0.161
MT15735,arginino-succinate,371648,12,2,CNS,SNB-19,0.091,0
MT15736,asparagine,371649,12,2,CNS,SNB-19,0.234,0.045
MT15737,aspartate,371650,12,2,CNS,SNB-19,0.144,0.022
MT15738,beta-alanine,371651,12,2,CNS,SNB-19,0.082,0
MT15739,beta-hydroxypyruvic acid,371652,12,2,CNS,SNB-19,1.099,0.602
MT15740,beta-nicotinamide adenine dinucleotide,371653,12,2,CNS,SNB-19,0.652,0.053
MT15741,biotin,371654,12,2,CNS,SNB-19,0.111,0
MT15742,caffeine,371655,12,2,CNS,SNB-19,0.274,0
MT15743,carnitine,371656,12,2,CNS,SNB-19,0.565,0.199
MT15744,cholesterol,371657,12,2,CNS,SNB-19,1.09,0.084
MT15745,citric acid,371658,12,2,CNS,SNB-19,0.415,0.068
MT15746,creatinine,371659,12,2,CNS,SNB-19,0.73,0.035
MT15747,cysteine,371660,12,2,CNS,SNB-19,0.102,0.056
MT15748,cytidine,371661,12,2,CNS,SNB-19,0.317,0.097
MT15749,cytidine 5'-monophosphate,371662,12,2,CNS,SNB-19,1.221,0.336
MT15750,D-allose,371663,12,2,CNS,SNB-19,0.425,0.059
MT15751,DL-cystathionine,371664,12,2,CNS,SNB-19,1.13,0.232
MT15752,DL-homocysteine,371665,12,2,CNS,SNB-19,0.398,0.521
MT15753,D-ribose,371666,12,2,CNS,SNB-19,0.138,0
MT15754,erythrose-4-phosphate,371667,12,2,CNS,SNB-19,0.994,0.312
MT15755,ethylmalonic acid,371668,12,2,CNS,SNB-19,0.184,0
MT15756,fumaric acid,371669,12,2,CNS,SNB-19,0.957,0.1
MT15757,gamma-glu-cys,371670,12,2,CNS,SNB-19,0.284,0
MT15758,gamma-L-glutamyl-L-glutamine,371671,12,2,CNS,SNB-19,0.206,0
MT15759,gamma-L-glutamyl-L-tyrosine,371672,12,2,CNS,SNB-19,0.278,0.16
MT15760,gluconic acid,371673,12,2,CNS,SNB-19,0.108,0
MT15761,glucose-6-phosphate,371674,12,2,CNS,SNB-19,0.764,0.208
MT15762,glutamic acid,371675,12,2,CNS,SNB-19,0.165,0.014
MT15763,glutamine,371676,12,2,CNS,SNB-19,0.555,0.042
MT15764,"glutathione, reduced",371677,12,2,CNS,SNB-19,0.17,0.025
MT15765,glyceraldehyde,371678,12,2,CNS,SNB-19,0.498,0.146
MT15766,glyceric acid,371679,12,2,CNS,SNB-19,0.445,0.42
MT15767,glycerol,371680,12,2,CNS,SNB-19,1.065,0.081
MT15768,glycine,371681,12,2,CNS,SNB-19,0.509,0.094
MT15769,guanine,371682,12,2,CNS,SNB-19,1.004,0.226
MT15770,guanosine,371683,12,2,CNS,SNB-19,3.409,1.158
MT15771,guanosine 5'- monophosphate,371684,12,2,CNS,SNB-19,0.11,0
MT15772,"gulono-1,4-lactone",371685,12,2,CNS,SNB-19,0.031,0
MT15773,histidine,371686,12,2,CNS,SNB-19,0.717,0.061
MT15774,homogentisate,371687,12,2,CNS,SNB-19,0.089,0
MT15775,hypotaurine,371688,12,2,CNS,SNB-19,0.081,0
MT15776,hypoxanthine,371689,12,2,CNS,SNB-19,0.875,0.17
MT15777,inosine,371690,12,2,CNS,SNB-19,2.627,0.58
MT15778,inositol,371691,12,2,CNS,SNB-19,0.661,0.217
MT15779,inositol 1-phosphate,371692,12,2,CNS,SNB-19,0.771,0.082
MT15780,"Isobar 13 includes 5-keto-D-gluconic acid, 2-keto-L-gulonic acid, D-glucuronic acid",371693,12,2,CNS,SNB-19,1.152,0.29
MT15781,"Isobar 18 includes D-fructose 1-phosphate, beta-D-fructose 6-phosphate",371694,12,2,CNS,SNB-19,1.229,0.219
MT15782,"Isobar 19 includes D-saccharic acid, 2-deoxy-D-galactose, 2-deoxy-D-glucose, L-fucose, L-rhamnose",371695,12,2,CNS,SNB-19,1.327,0.157
MT15783,"Isobar 22 includes glutamic acid, O-acetyl-L-serine",371696,12,2,CNS,SNB-19,0.174,0.006
MT15784,"Isobar 25 includes L-gulono-1,4-lactone, glucono-gamma-lactone",371697,12,2,CNS,SNB-19,0.814,0.524
MT15785,"Isobar 27 includes L-kynurenine, alpha-2-diamino-gamma-oxobenzenebutanoic acid",371698,12,2,CNS,SNB-19,0.086,0
MT15786,"Isobar 3 includes inositol 1-phosphate, mannose 6-phosphate, glucose 6-phosphate, D-mannose 1-phosphate, alpha-D-glucose 1-phosphate, alpha-D-galactose 1 phosphate",371699,12,2,CNS,SNB-19,0.586,0.126
MT15787,"Isobar 35 includes D-arabinose 5-phosphate, D-ribulose 5-phosphate, alpha-D-ribose-5-phosphate",371700,12,2,CNS,SNB-19,0.843,0.277
MT15788,"Isobar 36 includes D-sorbitol 6-phosphate, mannitol-1-phosphate",371701,12,2,CNS,SNB-19,1.187,0.681
MT15789,"Isobar 37 includes mannitol, dulcitol",371702,12,2,CNS,SNB-19,0.877,0.142
MT15790,"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",371703,12,2,CNS,SNB-19,0.17,0.11
MT15791,"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",371704,12,2,CNS,SNB-19,0.894,0.102
MT15792,"Isobar 6 includes valine, betaine",371705,12,2,CNS,SNB-19,0.825,0.171
MT15793,"Isobar 9 includes sucrose, beta-D-lactose, D-trehalose, D-cellobiose, D-Maltose, palatinose, melibiose, alpha-D-lactose",371706,12,2,CNS,SNB-19,1.542,0.615
MT15794,isoleucine,371707,12,2,CNS,SNB-19,0.446,0.068
MT15795,Kynurenic acid,371708,12,2,CNS,SNB-19,0.733,0.171
MT15796,lactate,371709,12,2,CNS,SNB-19,0.272,0.016
MT15797,L-allo-threonine,371710,12,2,CNS,SNB-19,0.6,0.12
MT15798,L-alpha-glycerophosphorylcholine,371711,12,2,CNS,SNB-19,0.221,0.069
MT15799,L-arabitol,371712,12,2,CNS,SNB-19,0.136,0
MT15800,L-beta-imidazolelactic acid,371713,12,2,CNS,SNB-19,0.509,0.111
MT15801,leucine,371714,12,2,CNS,SNB-19,0.805,0.164
MT15802,malic acid,371715,12,2,CNS,SNB-19,0.919,0.174
MT15803,malonic acid,371716,12,2,CNS,SNB-19,0.878,0.096
MT15804,mannose,371717,12,2,CNS,SNB-19,0.085,0
MT15805,mannose-6-phosphate,371718,12,2,CNS,SNB-19,0.307,0.445
MT15806,melatonin,371719,12,2,CNS,SNB-19,0.412,0.367
MT15807,methionine,371720,12,2,CNS,SNB-19,1.01,0.218
MT15808,N(5)-(aminocarbonyl)-L-ornithine,371721,12,2,CNS,SNB-19,1.097,0.232
MT15809,N('6)-trimethyl-l-lysine,371722,12,2,CNS,SNB-19,0.049,0
MT15810,"N,N-dimethylarginine",371723,12,2,CNS,SNB-19,1.095,0.492
MT15811,N-acetyl-D-galactosamine,371724,12,2,CNS,SNB-19,0.06,0
MT15812,N-acetylneuraminic acid,371725,12,2,CNS,SNB-19,0.943,0.059
MT15813,n-dodecanoate,371726,12,2,CNS,SNB-19,0.794,0.105
MT15814,N-formyl-L-methionine,371727,12,2,CNS,SNB-19,0.29,0
MT15815,n-hexadecanoic acid,371728,12,2,CNS,SNB-19,0.788,0.074
MT15816,niacinamide,371729,12,2,CNS,SNB-19,0.683,0.008
MT15817,octopamine,371730,12,2,CNS,SNB-19,0.662,0.475
MT15818,oleic acid,371731,12,2,CNS,SNB-19,0.691,0.268
MT15819,ornithine,371732,12,2,CNS,SNB-19,0.21,0.193
MT15820,orotidine 5'-phosphate,371733,12,2,CNS,SNB-19,0.066,0.057
MT15821,oxitryptan,371734,12,2,CNS,SNB-19,0.292,0
MT15822,palmitoleic acid,371735,12,2,CNS,SNB-19,0.258,0.243
MT15823,pantothenic acid,371736,12,2,CNS,SNB-19,0.704,0.083
MT15824,phenylalanine,371737,12,2,CNS,SNB-19,0.865,0.149
MT15825,phosphate,371738,12,2,CNS,SNB-19,1.141,0.097
MT15826,phosphoenolpyruvate,371739,12,2,CNS,SNB-19,0.572,0.185
MT15827,picolinic acid,371740,12,2,CNS,SNB-19,0.953,0.611
MT15828,porphobilinogen,371741,12,2,CNS,SNB-19,0.252,0
MT15829,Possible Artifact-2336 (RI Ladder),371742,12,2,CNS,SNB-19,0.958,0.031
MT15830,proline,371743,12,2,CNS,SNB-19,0.387,0.041
MT15831,Putrescine,371744,12,2,CNS,SNB-19,0.321,0.114
MT15832,pyridoxal,371745,12,2,CNS,SNB-19,0.481,0
MT15833,pyrophosphate,371746,12,2,CNS,SNB-19,0.007,0
MT15834,quinolinic acid,371747,12,2,CNS,SNB-19,0.349,0
MT15835,ribulose-5-phosphate,371748,12,2,CNS,SNB-19,0.083,0
MT15836,S-(5'-adenosyl)-L-methionine,371749,12,2,CNS,SNB-19,0.115,0
MT15837,S-adenosyl-l-homocysteine,371750,12,2,CNS,SNB-19,1.065,0.147
MT15838,serine,371751,12,2,CNS,SNB-19,0.882,0.175
MT15839,sn-Glycerol 3-phosphate,371752,12,2,CNS,SNB-19,0.315,0.05
MT15840,sorbitol,371753,12,2,CNS,SNB-19,0.074,0
MT15841,Spermidine,371754,12,2,CNS,SNB-19,0.145,0
MT15842,succinate,371755,12,2,CNS,SNB-19,0.889,0.215
MT15843,tartaric acid,371756,12,2,CNS,SNB-19,0.5,0
MT15844,taurine,371757,12,2,CNS,SNB-19,0.156,0
MT15845,tetradecanoic acid,371758,12,2,CNS,SNB-19,0.716,0.121
MT15846,threonine,371759,12,2,CNS,SNB-19,0.643,0.124
MT15847,trans-11-eicosenoic acid,371760,12,2,CNS,SNB-19,1.133,0.163
MT15848,trans-4-hydroxyproline,371761,12,2,CNS,SNB-19,0.172,0.004
MT15849,trehalose 6-phosphate,371762,12,2,CNS,SNB-19,0.679,0.546
MT15850,tryptophan,371763,12,2,CNS,SNB-19,0.608,0.094
MT15851,tyramine,371764,12,2,CNS,SNB-19,1.446,0.322
MT15852,tyrosine,371765,12,2,CNS,SNB-19,0.642,0.091
MT15853,uracil,371766,12,2,CNS,SNB-19,0.389,0.085
MT15854,urea,371767,12,2,CNS,SNB-19,0.938,0.09
MT15855,uric acid,371768,12,2,CNS,SNB-19,2.607,2.572
MT15856,uridine,371769,12,2,CNS,SNB-19,0.296,0.098
MT15857,uridine diphosphate-N-acetylmuraminic acid,371770,12,2,CNS,SNB-19,0.305,0
MT15858,valine,371771,12,2,CNS,SNB-19,0.876,0.16
MT15859,"X-1085 - possible isolobinine or 4-aminoestra-1,3,5(10)-triene-3,17beta-diol",371772,12,2,CNS,SNB-19,1.476,0.072
MT15860,X-1086,371773,12,2,CNS,SNB-19,0.068,0
MT15861,X-1104,371774,12,2,CNS,SNB-19,0.466,0.082
MT15862,X-1107,371775,12,2,CNS,SNB-19,0.406,0
MT15863,X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate,371776,12,2,CNS,SNB-19,0.579,0.104
MT15864,X-1113 - possible acetylcarnitine,371777,12,2,CNS,SNB-19,0.03,0
MT15865,X-1114,371778,12,2,CNS,SNB-19,0.119,0.057
MT15866,X-1122,371779,12,2,CNS,SNB-19,0.466,0
MT15867,X-1126,371780,12,2,CNS,SNB-19,1.023,0.337
MT15868,X-1129,371781,12,2,CNS,SNB-19,0.177,0
MT15869,X-1130,371782,12,2,CNS,SNB-19,0.432,0
MT15870,X-1213,371783,12,2,CNS,SNB-19,0.214,0
MT15871,X-1288,371784,12,2,CNS,SNB-19,0.026,0
MT15872,X-1330,371785,12,2,CNS,SNB-19,0.236,0
MT15873,X-1391,371786,12,2,CNS,SNB-19,0.208,0
MT15874,X-1455,371787,12,2,CNS,SNB-19,0.47,0.396
MT15875,X-1461,371788,12,2,CNS,SNB-19,0.437,0
MT15876,X-1465,371789,12,2,CNS,SNB-19,0.178,0
MT15877,X-1468,371790,12,2,CNS,SNB-19,0.484,0.24
MT15878,X-1496,371791,12,2,CNS,SNB-19,1.118,0.14
MT15879,X-1497,371792,12,2,CNS,SNB-19,0.669,0.131
MT15880,X-1498,371793,12,2,CNS,SNB-19,1.13,0.469
MT15881,X-1573,371794,12,2,CNS,SNB-19,0.639,0.26
MT15882,X-1575,371795,12,2,CNS,SNB-19,0.107,0
MT15883,X-1593,371796,12,2,CNS,SNB-19,0.243,0
MT15884,X-1595 - possible glutathione metabolite,371797,12,2,CNS,SNB-19,0.054,0
MT15885,X-1597,371798,12,2,CNS,SNB-19,0.836,0.166
MT15886,X-1609,371799,12,2,CNS,SNB-19,0.275,0.187
MT15887,X-1612,371800,12,2,CNS,SNB-19,0.239,0
MT15888,X-1616,371801,12,2,CNS,SNB-19,0.783,0.11
MT15889,X-1656,371802,12,2,CNS,SNB-19,1.277,0.495
MT15890,X-1677,371803,12,2,CNS,SNB-19,0.99,0.078
MT15891,X-1713,371804,12,2,CNS,SNB-19,0.665,0.054
MT15892,X-1733,371805,12,2,CNS,SNB-19,0.477,0
MT15893,X-1736 - retired - p-hydroxybenzaldehyde,371806,12,2,CNS,SNB-19,0.972,0.056
MT15894,X-1819,371807,12,2,CNS,SNB-19,0.728,0.263
MT15895,X-1843 - retired pieces of X-7147,371808,12,2,CNS,SNB-19,0.5,0
MT15896,X-2005,371809,12,2,CNS,SNB-19,0.16,0
MT15897,X-2008,371810,12,2,CNS,SNB-19,0.439,0.486
MT15898,X-2011,371811,12,2,CNS,SNB-19,0.28,0.457
MT15899,X-2026,371812,12,2,CNS,SNB-19,1.256,0.152
MT15900,X-2027,371813,12,2,CNS,SNB-19,0.02,0.009
MT15901,X-2041,371814,12,2,CNS,SNB-19,0.447,0.081
MT15902,X-2046,371815,12,2,CNS,SNB-19,0.924,0.326
MT15903,X-2053,371816,12,2,CNS,SNB-19,2.195,0.845
MT15904,X-2064,371817,12,2,CNS,SNB-19,0.994,0.006
MT15905,X-2074,371818,12,2,CNS,SNB-19,0.18,0
MT15906,X-2077,371819,12,2,CNS,SNB-19,0.195,0
MT15907,X-2088,371820,12,2,CNS,SNB-19,0.5,0
MT15908,X-2107,371821,12,2,CNS,SNB-19,0.632,0.062
MT15909,X-2108,371822,12,2,CNS,SNB-19,1.299,0.379
MT15910,X-2109,371823,12,2,CNS,SNB-19,0.976,0.177
MT15911,X-2129,371824,12,2,CNS,SNB-19,1.087,0.565
MT15912,X-2136,371825,12,2,CNS,SNB-19,0.342,0.293
MT15913,X-2138,371826,12,2,CNS,SNB-19,0.381,0
MT15914,X-2139,371827,12,2,CNS,SNB-19,0.094,0
MT15915,X-2177,371828,12,2,CNS,SNB-19,0.185,0
MT15916,X-2185,371829,12,2,CNS,SNB-19,0.615,0.063
MT15917,X-2193,371830,12,2,CNS,SNB-19,0.331,0
MT15918,X-2212,371831,12,2,CNS,SNB-19,0.286,0.204
MT15919,X-2255 - hydroxyproline form of bradykinin,371832,12,2,CNS,SNB-19,1.594,0.27
MT15920,X-2269,371833,12,2,CNS,SNB-19,0.326,0
MT15921,X-2272,371834,12,2,CNS,SNB-19,0.214,0
MT15922,X-2292,371835,12,2,CNS,SNB-19,0.217,0.028
MT15923,X-2366,371836,12,2,CNS,SNB-19,0.803,0.104
MT15924,X-2389,371837,12,2,CNS,SNB-19,0.591,0.212
MT15925,X-2594,371838,12,2,CNS,SNB-19,0.22,0
MT15926,X-2688,371839,12,2,CNS,SNB-19,0.106,0.028
MT15927,X-2690,371840,12,2,CNS,SNB-19,0.061,0
MT15928,X-2691,371841,12,2,CNS,SNB-19,0.168,0.009
MT15929,X-2698,371842,12,2,CNS,SNB-19,0.343,0.297
MT15930,X-2711,371843,12,2,CNS,SNB-19,0.086,0
MT15931,X-2724,371844,12,2,CNS,SNB-19,0.215,0
MT15932,X-2725,371845,12,2,CNS,SNB-19,0.661,0.09
MT15933,X-2726,371846,12,2,CNS,SNB-19,0.531,0.484
MT15934,X-2746,371847,12,2,CNS,SNB-19,0.428,0.023
MT15935,X-2753,371848,12,2,CNS,SNB-19,0.154,0
MT15936,X-2757,371849,12,2,CNS,SNB-19,1.112,0.063
MT15937,X-2767,371850,12,2,CNS,SNB-19,0.691,0.273
MT15938,X-2768,371851,12,2,CNS,SNB-19,0.8,0.484
MT15939,X-2778,371852,12,2,CNS,SNB-19,0.392,0.435
MT15940,X-2781,371853,12,2,CNS,SNB-19,0.321,0
MT15941,X-2911,371854,12,2,CNS,SNB-19,0.444,0.359
MT15942,X-3014,371855,12,2,CNS,SNB-19,0.185,0
MT15943,X-3016,371856,12,2,CNS,SNB-19,0.305,0
MT15944,X-3022,371857,12,2,CNS,SNB-19,0.415,0
MT15945,X-3034,371858,12,2,CNS,SNB-19,0.145,0
MT15946,X-3074,371859,12,2,CNS,SNB-19,0.066,0
MT15947,X-3085 = Inositol 2,371860,12,2,CNS,SNB-19,0.259,0.031
MT15948,X-3090,371861,12,2,CNS,SNB-19,0.078,0
MT15949,X-3091,371862,12,2,CNS,SNB-19,0.725,0.525
MT15950,X-3094,371863,12,2,CNS,SNB-19,0.691,0.032
MT15951,X-3101,371864,12,2,CNS,SNB-19,0.44,0.3
MT15952,X-3129,371865,12,2,CNS,SNB-19,0.94,0.126
MT15953,X-3138,371866,12,2,CNS,SNB-19,0.685,0.487
MT15954,X-3165,371867,12,2,CNS,SNB-19,0.953,0.119
MT15955,X-3176 - possible creatine,371868,12,2,CNS,SNB-19,0.841,0.081
MT15956,X-3178 - possible NH3 adduct of isobar 42,371869,12,2,CNS,SNB-19,0.286,0.161
MT15957,X-3180,371870,12,2,CNS,SNB-19,0.331,0
MT15958,X-3183 - possible gamma-L-glutamyl-L-phenylalanine,371871,12,2,CNS,SNB-19,0.075,0
MT15959,X-3216,371872,12,2,CNS,SNB-19,0.206,0
MT15960,X-3218,371873,12,2,CNS,SNB-19,0.147,0
MT15961,X-3234,371874,12,2,CNS,SNB-19,0.438,0
MT15962,X-3303,371875,12,2,CNS,SNB-19,0.466,0.316
MT15963,X-3358,371876,12,2,CNS,SNB-19,0.753,0.476
MT15964,X-3363,371877,12,2,CNS,SNB-19,0.287,0
MT15965,X-3365,371878,12,2,CNS,SNB-19,0.132,0
MT15966,X-3370,371879,12,2,CNS,SNB-19,0.928,0.276
MT15967,X-3380,371880,12,2,CNS,SNB-19,0.155,0
MT15968,X-3389,371881,12,2,CNS,SNB-19,0.221,0
MT15969,X-3390,371882,12,2,CNS,SNB-19,2.921,0.971
MT15970,X-3394,371883,12,2,CNS,SNB-19,0.264,0
MT15971,X-3400,371884,12,2,CNS,SNB-19,0.329,0
MT15972,X-3405,371885,12,2,CNS,SNB-19,1.304,0.148
MT15973,X-3435,371886,12,2,CNS,SNB-19,0.089,0
MT15974,X-3439,371887,12,2,CNS,SNB-19,0.711,0.146
MT15975,X-3450,371888,12,2,CNS,SNB-19,0.626,0.451
MT15976,X-3476,371889,12,2,CNS,SNB-19,0.483,0.088
MT15977,X-3489,371890,12,2,CNS,SNB-19,0.215,0
MT15978,X-3493,371891,12,2,CNS,SNB-19,0.877,0.548
MT15979,X-3498,371892,12,2,CNS,SNB-19,0.853,0.732
MT15980,X-3603,371893,12,2,CNS,SNB-19,1.024,0.158
MT15981,X-3658,371894,12,2,CNS,SNB-19,0.486,0
MT15982,X-3668,371895,12,2,CNS,SNB-19,0.349,0
MT15983,X-3697,371896,12,2,CNS,SNB-19,0.448,0
MT15984,X-3698,371897,12,2,CNS,SNB-19,0.994,0.383
MT15985,X-3705,371898,12,2,CNS,SNB-19,0.382,0
MT15986,X-3772,371899,12,2,CNS,SNB-19,0.128,0
MT15987,X-3776,371900,12,2,CNS,SNB-19,0.344,0
MT15988,X-3778,371901,12,2,CNS,SNB-19,0.212,0.035
MT15989,X-3802,371902,12,2,CNS,SNB-19,0.116,0
MT15990,X-3803,371903,12,2,CNS,SNB-19,0.191,0
MT15991,X-3806,371904,12,2,CNS,SNB-19,0.387,0
MT15992,X-3808,371905,12,2,CNS,SNB-19,1.416,0.073
MT15993,X-3810,371906,12,2,CNS,SNB-19,0.094,0
MT15994,X-3816,371907,12,2,CNS,SNB-19,0.205,0
MT15995,X-3824,371908,12,2,CNS,SNB-19,0.32,0
MT15996,X-3830,371909,12,2,CNS,SNB-19,0.316,0
MT15997,X-3832 - possible phenol sulfate,371910,12,2,CNS,SNB-19,0.218,0
MT15998,X-3833,371911,12,2,CNS,SNB-19,0.232,0
MT15999,X-3843,371912,12,2,CNS,SNB-19,0.437,0
MT16000,X-3888,371913,12,2,CNS,SNB-19,0.239,0
MT16001,X-3893,371914,12,2,CNS,SNB-19,0.297,0
MT16002,X-3951,371915,12,2,CNS,SNB-19,1.04,0.247
MT16003,X-3952,371916,12,2,CNS,SNB-19,1.131,0.162
MT16004,X-3955,371917,12,2,CNS,SNB-19,1.952,0.352
MT16005,X-3992 - possible Cl adduct of Formate dimer,371918,12,2,CNS,SNB-19,0.834,0.355
MT16006,X-3994,371919,12,2,CNS,SNB-19,0.409,0.305
MT16007,X-3996,371920,12,2,CNS,SNB-19,0.07,0
MT16008,X-3998,371921,12,2,CNS,SNB-19,0.117,0
MT16009,X-4003,371922,12,2,CNS,SNB-19,0.449,0.319
MT16010,X-4013,371923,12,2,CNS,SNB-19,0.336,0
MT16011,X-4015,371924,12,2,CNS,SNB-19,0.606,0.033
MT16012,X-4018,371925,12,2,CNS,SNB-19,0.35,0.073
MT16013,X-4019,371926,12,2,CNS,SNB-19,0.376,0.063
MT16014,X-4020,371927,12,2,CNS,SNB-19,0.289,0.059
MT16015,X-4027,371928,12,2,CNS,SNB-19,0.568,0.043
MT16016,X-4030 - possible glutethimide or securinine,371929,12,2,CNS,SNB-19,0.304,0
MT16017,X-4032,371930,12,2,CNS,SNB-19,2.726,2.468
MT16018,X-4043,371931,12,2,CNS,SNB-19,1.436,0.327
MT16019,X-4046,371932,12,2,CNS,SNB-19,0.088,0
MT16020,X-4051,371933,12,2,CNS,SNB-19,0.157,0
MT16021,X-4053,371934,12,2,CNS,SNB-19,0.184,0.161
MT16022,X-4058,371935,12,2,CNS,SNB-19,0.325,0.247
MT16023,X-4075,371936,12,2,CNS,SNB-19,0.102,0
MT16024,X-4096 - possible gamma-glu-gly-leu,371937,12,2,CNS,SNB-19,1.545,0.913
MT16025,X-4116,371938,12,2,CNS,SNB-19,0.178,0
MT16026,X-4133,371939,12,2,CNS,SNB-19,1.391,1.007
MT16027,X-4231,371940,12,2,CNS,SNB-19,0.182,0
MT16028,X-4238,371941,12,2,CNS,SNB-19,2.629,0.243
MT16029,X-4251,371942,12,2,CNS,SNB-19,0.789,0.229
MT16030,X-4271,371943,12,2,CNS,SNB-19,0.338,0
MT16031,X-4354,371944,12,2,CNS,SNB-19,1.102,0.171
MT16032,X-4362,371945,12,2,CNS,SNB-19,0.319,0.036
MT16033,X-4407,371946,12,2,CNS,SNB-19,0.424,0
MT16034,X-4429,371947,12,2,CNS,SNB-19,0.221,0
MT16035,X-4432,371948,12,2,CNS,SNB-19,0.294,0
MT16036,X-4503,371949,12,2,CNS,SNB-19,0.233,0
MT16037,X-4510,371950,12,2,CNS,SNB-19,0.261,0
MT16038,X-4514,371951,12,2,CNS,SNB-19,0.261,0
MT16039,X-4516,371952,12,2,CNS,SNB-19,0.444,0.077
MT16040,X-4517,371953,12,2,CNS,SNB-19,0.164,0
MT16041,X-4522,371954,12,2,CNS,SNB-19,0.208,0
MT16042,X-4523,371955,12,2,CNS,SNB-19,0.628,0.009
MT16043,X-4567,371956,12,2,CNS,SNB-19,0.465,0
MT16044,X-4593,371957,12,2,CNS,SNB-19,1.354,0.161
MT16045,X-4611,371958,12,2,CNS,SNB-19,0.085,0
MT16046,X-4616 - retired duplicate of 5946,371959,12,2,CNS,SNB-19,0.418,0
